trip_distance,fare_amount,ride_time,pickup_hour,PULocationID,DOLocationID,passenger_count,payment_type
1.07,9.0,13.05,20,208,200,1,0
2.8,26.0,42.63333333333333,20,174,245,1,0
19.29,52.0,68.63333333333334,20,107,135,1,0
13.9,45.0,51.9,20,107,173,3,0
9.35,29.0,31.033333333333335,20,113,219,2,0
2.33,10.0,11.433333333333334,20,141,133,1,0
1.78,9.5,11.666666666666666,20,219,218,1,0
4.1,14.0,11.55,20,112,85,1,0
0.94,6.0,5.733333333333333,20,200,228,1,0
1.05,6.0,6.166666666666667,20,200,135,1,0
2.93,11.5,14.133333333333333,20,117,101,1,0
2.71,16.0,24.183333333333334,20,197,46,3,0
2.26,10.0,12.316666666666666,20,117,66,4,0
4.43,22.0,31.116666666666667,20,58,228,3,0
1.88,10.5,13.866666666666667,20,68,177,1,0
0.25,-3.5,2.6666666666666665,20,88,223,1,3
0.25,3.5,2.6666666666666665,20,88,223,1,1
8.77,27.5,27.233333333333334,20,113,109,1,0
3.68,11.5,7.8,20,107,205,1,0
2.0,12.0,17.75,20,141,48,4,0
1.07,6.5,7.133333333333334,20,134,46,1,0
1.47,8.5,10.816666666666666,20,42,66,2,0
1.62,9.5,12.183333333333334,20,133,130,3,1
4.34,19.0,26.516666666666666,20,68,31,3,0
18.22,52.0,67.15,20,107,46,1,1
1.65,11.0,15.283333333333333,20,141,66,1,0
11.47,41.0,53.733333333333334,20,153,33,1,0
1.1,6.5,6.416666666666667,20,118,227,2,0
1.81,8.5,9.416666666666666,20,40,235,1,0
2.37,13.0,18.116666666666667,20,191,136,2,0
5.12,18.5,23.5,20,118,77,1,0
7.3,24.5,25.4,20,107,193,2,1
17.12,52.0,60.93333333333333,20,107,154,1,0
1.4,11.0,15.616666666666667,20,153,163,2,0
1.3,8.5,11.75,20,153,163,1,1
8.7,36.5,52.75,20,133,217,1,1
2.74,14.0,20.566666666666666,20,135,141,1,0
1.92,8.0,9.583333333333334,20,68,177,1,0
2.79,13.0,17.6,20,84,107,1,0
3.33,13.0,14.55,20,116,77,1,0
2.07,11.5,15.683333333333334,20,84,151,4,0
5.37,20.0,25.783333333333335,20,208,252,1,0
2.21,8.5,7.916666666666667,20,116,130,1,0
27.83,52.0,54.36666666666667,20,107,131,3,1
7.06,26.5,30.883333333333333,20,187,221,1,0
0.04,52.0,0.36666666666666664,20,123,141,2,1
1.03,7.0,9.133333333333333,20,123,107,2,0
1.45,9.0,11.716666666666667,20,92,151,1,0
2.32,11.5,14.516666666666667,20,58,41,1,0
1.14,6.0,6.1,20,220,73,1,0
4.33,18.0,24.066666666666666,20,200,106,2,0
3.29,16.0,22.25,20,91,218,2,0
9.58,36.0,43.9,20,60,46,2,1
5.95,26.5,40.05,20,213,83,2,1
13.67,90.0,48.8,20,113,254,1,0
1.92,10.5,13.816666666666666,20,117,163,1,1
0.47,4.0,2.8833333333333333,20,208,238,1,0
1.48,7.0,7.766666666666667,20,208,101,2,0
2.86,12.5,14.8,20,112,226,2,0
5.47,24.5,36.13333333333333,20,88,59,1,0
3.7,14.0,17.133333333333333,20,77,134,1,0
3.4,16.0,21.233333333333334,20,198,107,1,0
0.6,7.0,9.483333333333333,20,135,97,3,0
20.43,52.0,73.4,20,107,109,1,0
9.7,32.0,33.0,20,113,136,1,0
17.45,52.0,75.66666666666667,20,107,66,4,1
28.6,79.0,65.83333333333333,20,107,190,2,0
0.2,3.0,2.3,20,84,177,1,0
1.8,8.0,10.85,20,153,213,1,0
4.04,15.5,18.616666666666667,20,118,40,1,0
5.33,19.5,23.75,20,35,120,1,0
2.7,11.5,13.733333333333333,20,141,251,2,0
1.83,19.0,31.4,20,191,235,1,0
3.78,16.0,20.833333333333332,20,120,219,2,0
1.51,15.5,24.783333333333335,20,191,136,2,0
2.96,13.0,15.45,20,200,155,1,0
1.45,8.5,10.566666666666666,20,200,46,1,0
1.96,9.0,11.133333333333333,20,134,252,1,0
1.2,10.0,14.983333333333333,21,42,219,1,0
2.89,11.0,11.283333333333333,21,220,40,1,0
4.5,20.5,34.96666666666667,21,200,200,1,0
0.8,7.0,8.9,21,42,219,0,1
0.9,6.0,6.483333333333333,21,132,177,0,0
3.9,19.0,26.75,21,153,227,0,0
2.1,9.5,10.35,21,64,159,1,1
16.13,47.0,40.53333333333333,21,107,139,2,1
0.6,6.0,6.166666666666667,21,77,235,1,0
1.8,9.0,10.216666666666667,21,195,48,1,0
1.53,8.0,9.166666666666666,21,141,226,3,0
10.36,31.5,32.1,21,113,64,1,0
1.47,9.0,11.1,21,137,227,1,0
5.32,22.0,28.683333333333334,21,199,161,1,1
8.0,23.5,15.983333333333333,21,113,252,1,0
1.6,9.0,10.85,21,221,225,1,0
4.09,14.5,15.55,21,88,251,1,0
1.8,8.5,8.483333333333333,21,192,151,1,0
1.07,6.5,7.6,21,129,107,2,0
1.93,9.0,10.833333333333334,21,92,157,2,0
1.69,7.5,6.716666666666667,21,208,11,1,0
6.14,20.0,16.116666666666667,21,10,156,1,0
3.92,14.0,13.85,21,133,227,2,0
2.4,10.0,9.883333333333333,21,125,46,1,0
9.2,28.0,23.866666666666667,21,113,88,1,0
18.84,69.0,34.733333333333334,21,198,0,1,1
0.6,4.5,3.6333333333333333,21,123,221,1,1
1.8,8.5,8.55,21,117,218,1,0
2.28,15.5,22.766666666666666,21,58,135,1,0
2.12,10.5,11.733333333333333,21,199,134,1,0
3.2,15.5,22.033333333333335,21,208,46,4,1
2.1,10.0,11.3,21,91,85,2,0
10.13,31.0,27.816666666666666,21,113,66,1,0
2.8,12.0,13.85,21,132,137,2,0
1.4,7.0,6.933333333333334,21,68,163,1,1
2.77,12.0,14.316666666666666,21,200,145,1,1
2.24,9.5,11.516666666666667,21,117,163,1,0
12.49,35.5,24.016666666666666,22,113,85,1,0
8.59,26.5,21.633333333333333,21,221,163,1,0
8.8,26.5,24.916666666666668,21,113,222,1,0
1.45,8.0,8.366666666666667,21,200,22,1,0
1.5,8.0,8.883333333333333,21,190,130,1,0
0.4,4.5,3.6,21,141,163,1,0
2.92,15.0,21.15,21,129,154,5,0
1.29,7.5,8.933333333333334,21,195,157,5,1
0.5,4.0,2.7,21,117,46,1,0
1.16,7.0,7.9,21,134,154,1,0
1.61,9.5,11.8,21,132,226,1,1
2.34,9.5,9.233333333333333,21,198,227,1,0
8.4,25.0,19.933333333333334,21,192,133,1,0
1.2,7.0,7.566666666666666,21,192,250,1,0
4.74,19.0,23.266666666666666,21,192,226,1,0
3.8,17.0,23.416666666666668,21,100,226,2,0
8.5,28.0,30.55,21,198,180,1,0
9.45,31.0,30.616666666666667,21,117,120,4,0
1.4,7.5,8.233333333333333,21,198,252,2,0
2.7,13.0,17.75,21,132,200,2,1
1.0,7.0,8.166666666666666,21,174,238,3,0
3.19,11.0,9.866666666666667,21,112,251,1,0
4.26,15.0,15.5,21,220,40,1,0
1.75,11.5,16.066666666666666,21,134,66,1,0
1.32,6.5,6.833333333333333,21,141,156,1,0
0.99,5.5,5.116666666666666,21,132,163,1,1
21.27,57.5,42.63333333333333,21,107,38,5,0
10.97,33.0,29.083333333333332,21,107,80,3,1
0.72,5.5,5.216666666666667,21,197,225,1,0
4.22,17.0,21.1,21,197,109,1,0
1.94,9.5,10.7,21,126,41,1,0
0.79,4.5,2.783333333333333,21,100,238,1,0
1.11,8.5,11.066666666666666,21,191,218,1,1
1.25,12.5,20.583333333333332,21,153,219,5,1
9.74,34.0,41.7,21,191,173,5,0
1.7,9.0,10.483333333333333,21,68,151,5,0
2.65,11.0,12.466666666666667,21,133,137,1,0
3.58,13.5,11.533333333333333,21,88,85,2,0
3.65,13.5,12.35,21,75,77,2,0
9.85,28.5,19.683333333333334,21,60,162,2,1
2.9,13.5,20.0,21,112,151,2,0
1.0,6.0,6.083333333333333,21,208,66,1,0
2.5,17.0,26.55,21,205,226,3,0
0.76,6.5,6.883333333333334,21,205,46,2,1
5.03,19.0,22.366666666666667,21,40,250,2,0
1.04,7.0,8.416666666666666,21,192,220,2,0
2.69,12.5,15.566666666666666,21,200,66,1,0
1.38,7.0,6.533333333333333,21,191,136,1,0
1.31,5.5,3.4833333333333334,21,200,144,1,0
6.37,19.5,14.75,21,74,133,1,0
1.27,6.5,6.283333333333333,21,117,226,1,0
1.9,8.5,9.116666666666667,21,198,219,1,0
1.98,10.0,11.866666666666667,21,200,133,1,0
1.11,6.5,6.033333333333333,21,198,225,1,1
1.35,7.0,6.683333333333334,21,198,225,1,0
5.78,24.5,31.966666666666665,21,58,40,1,0
0.53,4.5,4.55,21,132,46,2,0
3.98,16.0,20.183333333333334,21,134,137,2,0
0.99,6.5,6.85,21,88,177,2,0
18.7,52.0,47.083333333333336,21,107,219,1,0
2.5,10.0,11.1,21,123,222,1,0
2.9,10.5,10.25,21,194,73,1,0
1.7,9.0,10.266666666666667,21,40,228,1,0
0.7,4.5,2.533333333333333,21,40,135,1,0
1.1,7.0,8.166666666666666,21,134,97,1,0
10.59,32.5,29.666666666666668,21,113,232,3,0
2.1,9.0,12.95,21,137,73,1,0
1.04,7.0,8.7,21,205,235,1,0
10.74,31.0,25.566666666666666,21,107,80,1,1
1.3,7.0,7.233333333333333,21,197,227,2,0
18.23,52.0,48.53333333333333,21,107,66,1,1
6.01,18.5,16.3,21,75,78,1,0
11.55,35.5,32.03333333333333,21,113,97,1,0
0.3,4.0,3.283333333333333,21,88,77,0,0
1.9,8.5,9.066666666666666,21,112,106,0,0
4.3,23.0,33.38333333333333,21,119,46,2,1
1.2,5.5,4.6,21,40,66,3,0
2.1,9.0,9.35,21,77,220,1,0
0.63,5.0,3.933333333333333,21,199,144,1,0
1.71,8.0,8.066666666666666,21,116,218,3,0
1.86,9.0,10.483333333333333,21,132,223,1,0
1.95,8.0,8.1,22,190,213,1,0
5.9,21.0,23.35,21,113,93,2,1
21.84,52.0,42.55,21,107,250,4,0
12.24,40.0,43.233333333333334,21,107,180,1,1
2.5,11.0,12.833333333333334,21,115,154,2,0
19.7,54.5,37.766666666666666,21,107,23,1,0
1.22,6.5,6.55,21,199,136,1,0
2.87,10.0,8.65,21,118,22,1,0
0.65,5.0,3.783333333333333,21,198,225,1,1
1.09,6.0,5.683333333333334,21,200,46,1,1
2.46,11.0,12.233333333333333,21,132,144,1,1
3.35,13.5,15.9,21,200,40,1,0
1.89,9.5,10.533333333333333,21,35,40,1,0
19.16,52.0,59.36666666666667,21,107,85,1,0
3.9,13.0,12.1,21,113,91,1,0
8.3,25.0,18.733333333333334,21,113,252,1,0
18.43,52.0,42.85,21,107,46,2,0
0.81,5.0,4.116666666666666,20,205,235,1,0
1.46,11.0,16.516666666666666,21,42,154,1,0
4.94,16.0,16.966666666666665,21,132,161,1,1
0.67,5.5,5.583333333333333,21,134,48,1,0
0.59,4.0,3.1666666666666665,21,129,151,1,0
1.79,9.5,11.866666666666667,21,132,48,1,0
3.9,16.5,22.216666666666665,21,116,144,0,0
1.9,9.5,11.066666666666666,21,199,73,0,0
0.98,6.0,5.733333333333333,21,123,77,1,0
0.7,5.0,3.216666666666667,21,200,225,1,0
1.7,8.0,8.283333333333333,21,197,144,1,0
2.3,11.0,12.916666666666666,21,117,163,1,0
2.3,10.0,10.85,21,123,163,1,0
15.1,52.0,41.833333333333336,21,194,125,1,1
4.76,21.0,27.216666666666665,21,135,157,1,0
2.62,12.5,16.8,21,40,107,1,0
1.8,9.5,11.283333333333333,21,134,133,1,0
0.96,6.5,7.75,21,197,226,1,1
6.2,19.5,15.016666666666667,21,74,251,1,0
1.2,6.5,6.85,21,190,163,1,1
2.1,10.0,11.7,21,91,250,1,0
21.26,52.0,52.56666666666667,20,107,228,2,0
9.4,28.5,25.083333333333332,21,113,227,1,0
18.0,52.0,43.45,21,107,219,3,1
2.55,10.0,10.033333333333333,21,117,225,6,0
0.8,5.5,4.95,21,195,177,2,0
2.3,10.0,11.35,21,191,134,2,0
1.7,7.5,8.333333333333334,21,116,228,1,0
2.3,12.0,15.716666666666667,21,117,66,1,1
3.9,15.0,18.066666666666666,21,116,107,1,0
6.7,26.5,36.15,21,91,159,1,0
1.0,6.5,7.35,21,74,11,2,0
3.8,19.5,28.55,21,74,66,1,0
18.0,52.0,35.233333333333334,21,107,66,2,0
1.24,6.5,5.966666666666667,21,197,228,1,0
1.92,9.0,10.033333333333333,21,117,134,1,1
0.47,4.5,3.75,21,198,226,1,0
8.93,26.0,18.583333333333332,21,113,252,1,0
4.15,20.0,29.483333333333334,21,116,66,1,0
1.43,9.5,13.7,21,88,77,2,0
0.9,7.5,10.466666666666667,21,68,141,1,1
1.51,7.5,7.616666666666666,21,40,228,2,0
0.6,4.5,3.3666666666666667,21,118,135,2,0
1.02,6.0,6.166666666666667,21,117,48,2,0
1.7,7.5,7.466666666666667,21,40,228,4,0
1.55,10.0,13.483333333333333,21,200,46,3,0
1.92,8.5,9.2,21,200,252,5,0
2.44,9.5,8.783333333333333,21,200,227,1,0
3.73,13.5,13.983333333333333,21,58,85,1,0
2.49,11.5,12.25,21,137,228,1,0
1.84,9.5,12.116666666666667,21,118,154,1,0
5.97,21.0,24.483333333333334,21,191,122,1,0
1.8,10.5,13.833333333333334,21,77,222,1,0
2.09,10.0,11.333333333333334,21,133,77,1,0
11.3,35.0,36.483333333333334,21,113,46,1,1
1.03,6.5,7.483333333333333,21,117,226,1,0
0.92,5.5,5.116666666666666,21,117,136,1,0
1.53,7.5,8.483333333333333,21,135,213,1,0
9.4,26.5,18.55,21,113,101,1,0
5.4,19.5,23.616666666666667,21,88,22,1,0
1.39,6.0,4.466666666666667,21,198,252,1,0
1.07,6.5,6.6,21,190,222,1,0
2.59,9.5,7.916666666666667,21,194,251,1,0
3.17,12.0,10.283333333333333,21,115,213,1,1
2.95,12.5,16.533333333333335,21,133,200,1,0
1.09,7.5,9.883333333333333,21,221,220,1,0
4.66,19.0,22.9,21,192,46,1,0
9.57,28.0,21.1,21,113,101,1,0
2.39,9.0,9.05,21,135,77,3,0
3.69,14.5,17.1,21,68,134,4,0
18.59,52.0,43.31666666666667,21,107,2,5,0
2.56,12.0,15.083333333333334,21,174,157,1,0
17.8,52.0,34.7,21,107,163,1,1
13.1,40.0,36.5,21,113,151,1,0
3.1,17.0,24.866666666666667,21,129,135,1,0
1.96,8.5,9.7,21,141,238,2,0
1.61,10.0,14.316666666666666,21,208,77,2,0
4.61,15.0,14.566666666666666,21,68,252,2,0
2.11,10.0,11.7,21,116,46,2,0
1.25,6.5,6.533333333333333,21,116,218,1,0
1.78,10.0,13.983333333333333,21,208,77,1,0
1.38,7.5,8.483333333333333,21,92,77,1,0
0.24,4.0,2.9833333333333334,21,88,101,1,0
0.6,4.5,3.4,21,40,66,1,1
2.0,9.5,11.766666666666667,21,208,66,1,0
4.7,19.5,26.616666666666667,21,40,11,2,0
8.4,26.5,23.766666666666666,21,63,220,2,1
1.1,7.5,10.033333333333333,21,84,219,1,1
2.43,12.0,15.516666666666667,21,185,154,1,0
1.75,7.5,6.116666666666666,21,115,73,1,1
4.27,16.0,20.0,21,132,144,1,0
13.09,40.5,42.81666666666667,22,42,20,1,1
0.5,5.5,5.583333333333333,21,134,154,1,1
3.91,14.5,18.083333333333332,21,132,220,1,1
2.42,12.0,16.4,21,91,156,2,0
0.92,6.0,6.95,21,195,77,1,0
2.04,10.0,12.333333333333334,21,195,141,1,0
6.3,24.5,30.983333333333334,21,119,33,1,0
19.1,52.0,40.55,21,107,151,1,0
11.0,32.5,27.35,21,107,90,1,0
1.07,6.5,7.066666666666666,21,68,157,1,0
1.77,9.0,10.033333333333333,21,135,235,1,0
1.85,8.5,9.533333333333333,21,134,226,1,0
1.03,6.0,5.733333333333333,21,197,134,1,0
14.07,39.0,28.833333333333332,21,115,218,1,0
19.3,52.0,35.766666666666666,21,107,88,1,0
1.94,9.5,11.1,21,218,106,1,0
0.7,7.0,8.35,21,132,156,1,1
2.5,11.5,14.45,21,134,106,1,0
3.4,16.0,22.666666666666668,21,91,135,1,0
4.08,13.5,11.15,21,123,105,2,1
1.88,10.0,13.183333333333334,21,119,157,1,0
1.25,6.5,8.716666666666667,21,198,157,1,0
0.92,5.5,5.316666666666666,21,195,238,1,0
1.48,8.0,8.15,21,208,220,1,1
1.94,9.5,12.383333333333333,21,68,177,1,1
2.36,11.0,13.216666666666667,21,195,220,1,1
1.47,8.0,9.333333333333334,21,190,222,3,0
1.39,6.0,4.85,21,194,101,1,0
3.8,17.0,23.3,21,174,173,1,0
4.3,18.5,24.633333333333333,21,191,215,2,1
1.88,9.0,9.583333333333334,21,116,228,1,0
1.36,7.5,7.5,21,200,156,1,0
2.2,13.5,19.033333333333335,21,134,48,1,1
1.0,6.5,7.883333333333334,21,40,157,2,0
2.6,10.5,12.066666666666666,21,132,225,2,0
2.8,14.0,18.866666666666667,21,195,41,2,0
3.7,15.0,18.916666666666668,21,117,238,2,0
0.76,5.5,5.3,21,221,253,1,0
1.86,10.0,11.533333333333333,21,221,253,1,1
2.44,10.5,11.183333333333334,21,63,252,1,0
1.9,9.5,9.733333333333333,21,132,225,1,0
1.6,8.0,9.033333333333333,21,135,137,3,0
2.0,9.0,9.583333333333334,21,200,226,1,0
4.5,16.0,17.6,21,116,40,5,0
20.5,52.0,40.88333333333333,21,107,109,1,0
4.8,17.5,19.283333333333335,21,92,251,2,0
19.98,52.0,46.833333333333336,21,107,136,1,0
6.39,21.5,21.333333333333332,21,199,220,1,0
3.09,15.0,21.2,21,100,46,1,1
0.48,5.0,5.2,21,40,219,1,0
1.6,10.5,13.933333333333334,21,84,223,1,1
0.4,4.5,3.9166666666666665,21,135,157,1,0
5.46,22.0,26.683333333333334,21,84,86,1,1
1.9,8.5,8.866666666666667,21,198,41,3,0
0.7,5.0,4.183333333333334,21,198,155,2,0
1.9,9.0,10.333333333333334,21,190,135,1,0
1.3,7.5,8.183333333333334,21,117,134,1,0
0.0,68.0,0.16666666666666666,21,39,43,3,0
1.03,6.5,7.016666666666667,21,92,141,1,0
2.08,12.5,16.816666666666666,22,68,157,1,0
18.07,52.0,47.45,21,107,66,1,1
1.98,10.5,13.4,21,117,228,1,0
6.28,21.5,21.883333333333333,21,200,232,1,0
1.33,7.0,7.75,21,208,157,1,0
0.84,6.0,7.033333333333333,21,135,222,1,0
1.6,9.0,11.433333333333334,21,40,157,1,1
4.9,21.5,29.583333333333332,21,205,31,1,0
3.9,17.0,23.05,21,208,228,2,0
1.5,8.5,10.7,21,135,130,1,0
2.5,11.5,13.566666666666666,21,199,133,1,1
1.0,6.0,7.3,21,198,218,1,0
3.4,14.0,22.65,21,195,225,1,0
0.89,6.5,7.6,21,197,251,1,0
3.05,15.0,21.0,21,198,88,1,0
2.67,11.5,12.85,21,220,218,1,0
9.19,26.0,17.866666666666667,21,219,229,1,0
3.0,14.0,21.266666666666666,21,134,138,1,0
2.4,8.5,7.983333333333333,21,120,155,1,0
2.27,13.0,16.95,21,74,77,1,0
1.08,5.5,5.483333333333333,21,195,107,2,0
6.17,21.0,23.766666666666666,21,208,73,1,1
17.72,52.0,41.88333333333333,21,107,97,1,0
2.22,9.5,10.7,21,208,163,1,1
12.35,35.5,25.85,21,60,75,2,1
21.64,52.0,35.3,21,107,218,2,0
3.6,16.0,20.25,21,220,97,2,0
3.7,14.0,17.416666666666668,21,153,85,4,1
1.49,8.5,11.233333333333333,21,192,141,1,0
1.22,8.0,10.416666666666666,21,123,221,1,0
3.18,11.0,10.616666666666667,21,194,225,1,0
3.7,15.5,20.533333333333335,21,92,218,2,0
1.9,8.5,8.533333333333333,21,194,101,1,0
2.6,11.5,14.15,21,92,222,1,0
18.38,52.0,38.9,21,107,221,1,0
1.23,10.5,15.966666666666667,21,191,155,2,1
1.48,7.0,10.2,21,190,163,4,1
1.18,6.0,5.216666666666667,21,133,226,4,0
3.4,13.5,17.35,21,133,171,3,1
7.2,29.5,40.31666666666667,21,141,15,2,0
1.83,8.5,9.016666666666667,21,132,101,1,0
4.8,17.0,16.816666666666666,21,172,157,1,0
0.9,7.5,9.583333333333334,21,135,46,1,0
1.82,8.5,8.933333333333334,21,42,135,1,1
1.0,6.0,5.4,21,220,252,1,0
1.3,6.5,6.0,21,116,222,1,0
6.8,21.5,19.983333333333334,21,190,23,1,0
2.25,9.0,10.25,21,132,133,2,0
2.56,12.5,16.916666666666668,21,132,107,2,1
2.45,11.0,11.45,21,77,220,1,0
3.36,13.5,15.033333333333333,21,10,177,1,0
1.05,6.5,8.033333333333333,21,153,219,1,0
1.23,-6.0,5.85,21,40,66,1,3
1.23,6.0,5.85,21,40,66,1,1
3.3,15.5,18.85,21,153,228,1,0
2.18,10.5,12.283333333333333,20,117,155,1,0
1.32,6.5,6.25,21,190,134,1,0
2.76,12.5,14.916666666666666,21,116,227,1,0
2.9,12.0,13.533333333333333,21,116,101,3,0
1.6,9.5,12.283333333333333,21,119,238,2,0
4.8,21.0,27.716666666666665,21,119,47,3,0
6.0,23.5,30.333333333333332,21,77,5,1,0
0.9,5.0,4.083333333333333,21,4,184,2,1
8.0,23.0,15.533333333333333,21,113,252,1,0
2.06,9.0,9.883333333333333,21,195,218,1,0
12.16,34.5,22.016666666666666,21,115,183,1,0
3.04,13.0,16.183333333333334,21,68,155,1,1
2.8,12.5,13.65,21,195,226,1,0
2.2,9.0,8.8,21,198,227,1,1
0.6,4.5,3.6333333333333333,21,133,219,1,0
1.1,8.5,11.583333333333334,21,132,46,1,0
4.9,20.0,25.983333333333334,21,205,133,2,0
18.48,52.0,59.18333333333333,21,107,219,2,0
3.56,12.5,12.45,21,75,38,1,0
1.62,8.0,9.433333333333334,21,141,238,2,0
2.81,13.0,16.05,21,208,163,1,0
4.38,15.0,15.05,21,133,39,1,0
2.82,12.5,15.5,21,153,220,2,0
4.35,15.5,17.883333333333333,21,91,225,2,0
4.55,18.5,22.033333333333335,21,153,85,1,0
2.75,11.0,13.55,21,134,106,1,0
1.7,9.5,11.983333333333333,21,88,141,1,0
2.25,9.5,9.633333333333333,21,68,218,2,0
1.23,-8.5,10.683333333333334,21,153,163,2,3
1.23,8.5,10.683333333333334,21,153,163,2,1
1.68,-8.0,10.116666666666667,21,195,200,3,3
1.68,8.0,10.116666666666667,21,195,200,3,1
0.0,39.2,28.05,21,98,110,1,0
1.76,7.5,7.15,21,199,135,1,0
1.88,8.5,8.75,21,137,109,1,0
6.89,25.0,32.516666666666666,20,153,244,3,0
1.4,6.5,5.183333333333334,21,141,226,1,1
2.8,10.5,11.266666666666667,21,220,136,1,0
1.0,5.5,4.45,21,117,227,2,1
5.7,19.5,18.333333333333332,21,10,157,4,0
2.0,9.5,10.55,21,198,228,2,0
1.1,6.0,6.033333333333333,21,88,163,1,1
1.1,6.0,5.75,21,134,218,1,0
4.4,16.5,16.816666666666666,21,192,130,1,0
4.0,17.0,22.083333333333332,21,119,180,1,1
6.72,26.0,33.666666666666664,21,135,221,1,0
0.97,6.0,6.0,21,117,46,1,0
8.11,26.5,26.2,21,116,93,2,0
4.6,18.5,24.2,21,218,218,1,0
1.3,6.0,4.433333333333334,21,116,252,1,0
20.21,57.0,42.03333333333333,21,107,100,1,0
10.9,36.0,38.416666666666664,21,107,59,4,0
4.79,35.0,24.35,21,191,254,1,0
20.7,57.5,42.583333333333336,21,107,65,1,1
8.96,31.0,156.23333333333332,21,113,66,2,0
8.9,27.0,22.283333333333335,21,113,144,3,0
8.81,28.0,28.2,21,113,214,1,0
0.6,5.0,4.85,21,132,163,1,0
1.4,7.0,8.133333333333333,21,132,218,1,0
4.02,15.0,16.916666666666668,21,195,227,1,0
2.34,11.0,11.566666666666666,21,117,39,1,0
5.14,22.5,30.1,21,197,105,3,0
1.66,8.0,8.65,21,121,171,1,1
8.23,26.5,24.033333333333335,21,113,152,1,0
17.85,48.5,30.266666666666666,21,107,20,3,1
0.8,7.0,8.166666666666666,21,153,88,1,0
3.7,15.0,17.5,21,195,11,1,0
12.25,33.0,20.0,21,107,131,1,1
19.24,53.0,43.18333333333333,21,107,31,1,0
4.62,18.0,18.216666666666665,21,199,66,1,0
3.9,16.0,17.516666666666666,21,58,227,2,0
1.4,7.5,7.5,21,200,46,2,0
0.7,5.0,4.933333333333334,21,40,135,1,0
10.2,29.0,20.75,21,113,106,1,0
0.25,3.0,1.5833333333333333,21,200,136,1,0
2.61,10.0,8.85,21,20,136,1,1
1.64,8.0,8.6,21,141,77,1,1
5.29,20.5,25.716666666666665,21,68,228,1,0
9.78,31.5,32.46666666666667,21,113,144,1,0
2.07,9.5,11.566666666666666,21,141,177,1,0
1.94,10.0,12.483333333333333,21,153,48,1,0
2.7,9.5,8.45,21,88,138,1,1
1.2,8.0,10.5,21,135,219,4,1
1.1,6.5,6.466666666666667,21,208,157,2,0
19.94,57.0,42.45,21,107,126,1,0
7.1,26.0,28.966666666666665,21,21,66,3,0
4.5,18.0,20.683333333333334,21,77,227,2,0
4.09,17.0,20.483333333333334,21,195,251,1,0
2.05,10.0,11.583333333333334,21,198,251,3,0
1.5,6.5,5.833333333333333,21,132,225,1,0
5.1,18.0,21.066666666666666,21,198,159,2,0
2.8,15.0,21.233333333333334,21,199,219,1,1
4.85,20.0,27.483333333333334,21,133,220,1,0
6.39,23.0,28.716666666666665,21,10,15,1,1
1.05,7.0,7.716666666666667,20,134,41,1,1
2.34,9.5,9.3,21,117,225,2,1
2.17,9.0,10.05,21,198,97,3,1
1.17,6.0,5.333333333333333,21,153,223,1,1
2.45,11.0,13.616666666666667,21,195,250,2,0
7.64,24.5,24.55,21,113,189,1,0
7.2,24.0,22.416666666666668,21,117,232,2,0
17.45,52.0,28.983333333333334,21,107,163,1,0
9.0,33.0,44.56666666666667,21,172,37,1,0
10.66,30.0,22.25,21,221,219,1,0
10.61,32.0,26.816666666666666,21,221,135,1,0
18.43,52.0,42.766666666666666,21,107,177,2,0
4.46,15.5,14.4,21,74,235,2,0
1.32,6.5,5.85,21,58,48,2,0
4.15,17.5,23.383333333333333,21,40,72,2,0
2.69,10.0,9.683333333333334,21,190,77,1,0
3.43,13.0,13.733333333333333,21,68,41,1,0
1.43,8.5,11.2,21,135,101,1,0
4.12,16.5,21.25,21,195,252,1,1
8.46,25.5,22.133333333333333,21,107,93,1,1
2.75,13.5,17.1,21,200,155,2,0
0.66,5.0,5.05,21,133,218,1,0
12.0,35.0,28.55,21,113,85,5,0
10.0,29.5,21.683333333333334,21,113,226,1,0
1.7,9.0,10.816666666666666,21,88,154,1,0
1.4,8.0,9.45,21,134,226,1,0
17.4,52.0,34.63333333333333,21,107,134,1,0
1.63,7.0,6.633333333333334,21,133,134,1,0
0.65,5.0,4.7,21,113,131,1,1
6.25,18.0,13.25,21,104,128,1,0
4.29,19.0,25.483333333333334,21,153,41,2,0
1.44,7.0,6.05,21,197,228,2,0
1.68,8.0,9.233333333333333,21,119,213,2,1
0.88,5.0,4.116666666666666,21,185,2,3,1
10.0,29.5,23.566666666666666,21,113,228,2,0
2.7,11.0,11.55,21,117,73,1,0
1.6,7.5,7.733333333333333,21,132,136,2,0
4.9,18.0,21.15,21,84,64,1,0
2.6,11.0,12.066666666666666,21,218,223,4,0
1.47,8.5,10.966666666666667,21,195,219,1,0
2.75,11.5,13.1,21,191,252,3,0
2.68,10.0,10.2,21,116,101,1,0
12.91,44.0,51.583333333333336,21,107,179,1,1
2.94,14.0,17.75,21,205,222,1,0
18.51,52.0,50.516666666666666,21,107,219,1,0
1.21,6.5,6.2,21,88,130,1,0
0.77,6.0,6.3,21,112,163,1,0
1.38,7.5,7.4,21,37,228,1,0
1.9,8.0,7.683333333333334,21,199,225,2,0
18.85,52.0,32.733333333333334,21,107,238,1,0
3.35,12.5,13.25,21,40,252,1,0
0.47,3.5,0.75,21,160,212,1,1
0.0,15.2,7.316666666666666,21,123,2,1,0
